"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";3221741649,80414;2910014922,26965;2663594142,92527;2206049523,73111
"2";"plant_based";"waste";263247707,031331;311726727,534498;246420779,344382;457544619,194156
"3";"animal_based";"cont";48361894,9057438;47144220,6920457;45588972,1156983;38643265,9901875
"4";"animal_based";"waste";1453569,08424181;1217674,21369807;1555248,57634741;6945706,12551083
