"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";2780666511,92398;2616013881,12918;2475721027,2026;2206049523,73111
"2";"plant_based";"waste";141489982,227867;164652630,794803;140292853,92658;269671503,471489
"3";"animal_based";"cont";44646487,9514109;43910096,6816142;42942426,1066889;38643265,9901874
"4";"animal_based";"waste";850276,250888913;736391,269796632;967670,574925329;4299160,11650148
