"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";2326696449,58944;2259279212,99548;2201717045,96432;2087097826,7281
"2";"plant_based";"waste";55396736,7855879;67417236,5939574;57562167,0311628;114619219,236214
"3";"animal_based";"cont";709432715,765558;694396617,379596;678779052,097539;650145113,039655
"4";"animal_based";"waste";2319888,36275763;15036098,3859626;15617565,2820565;28633939,0578845
