"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";6409499,44538525;5809771,01827827;5470444,1891192;4540627,20772191
"2";"plant_based";"waste";420273,83211902;599728,427106979;339326,82915907;929816,981397287
"3";"animal_based";"cont";5554937,6910514;5477189,41143964;5352693,24810247;4690757,48070267
"4";"animal_based";"waste";153458,677044906;77748,2796117534;124496,163337178;661935,7673998
