"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";3701577,4071312;3642828,51290467;3598223,59137217;3422692,81846885
"2";"plant_based";"waste";54647,305980295;58748,8942265358;44604,9215324993;175530,77290332
"3";"animal_based";"cont";11253112,4266206;11210353,0434477;11141868,0538216;10683389,7598643
"4";"animal_based";"waste";96173,7866133391;42759,3831729094;68484,9896261252;458478,293957287
