"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";5385215,19985736;5283704,69667135;5201199,65431498;4856587,7216445
"2";"plant_based";"waste";91659,9332539498;101510,503186018;82505,0423563639;344611,932670481
"3";"animal_based";"cont";2904274,9511875;2891710,35334788;2865768,42199597;2657795,76119342
"4";"animal_based";"waste";24648,9093528394;12564,5978396132;25941,931351909;207972,660802555
