"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";2604891459,81893;2449746326,88332;2321540506,38473;2087097826,7281
"2";"plant_based";"waste";132356705,942638;155145132,935607;128205820,498592;234442679,656626
"3";"animal_based";"cont";771851863,233829;738860685,43309;705727956,028256;650145113,039654
"4";"animal_based";"waste";5302490,65314188;32991177,8007394;33132729,4048337;55582842,9886019
