"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";66306162,4529911;61344952,4781687;55226162,7244975;39890621,9722351
"2";"plant_based";"waste";4089622,09462206;4961209,97482242;6118789,75367123;15335540,7522624
"3";"animal_based";"cont";50495487,340156;50007866,3262702;48297235,0231537;37282279,55469
"4";"animal_based";"waste";1485858,72246206;487621,013885821;1710631,30311649;11014955,4684637
