"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";52736972,9694353;51942126,9312453;50755700,6815658;47397396,0276682
"2";"plant_based";"waste";1091365,8636496;794846,03819001;1186426,24967948;3358304,6538976
"3";"animal_based";"cont";68724591,2503751;68556770,1120031;68174869,6235862;65358289,2948123
"4";"animal_based";"waste";623058,887926245;167821,138372006;381900,488416902;2816580,3287739
