"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";2629810523,84906;2474130598,9099;2341718787,28721;2087097826,7281
"2";"plant_based";"waste";133470364,792464;155679924,939157;132411811,622694;254620960,559102
"3";"animal_based";"cont";777125836,164409;744085825,860691;710367688,54241;650145113,039654
"4";"animal_based";"waste";5426025,60922764;33040010,3037176;33718137,3182814;60222575,5027554
