"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";70077145,0369531;64834241,1901639;58350875,6073971;42105205,2243316
"2";"plant_based";"waste";4335348,5873347;5242903,84678917;6483365,58276684;16245670,3830655
"3";"animal_based";"cont";2984216,48967038;2897120,18645638;2831373,34675115;2298928,2563235
"4";"animal_based";"waste";88506,0049564235;87096,3032139964;65746,8397052283;532445,09042765
