"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";3170445075,28606;2860460841,73865;2622922315,32686;2206049523,73111
"2";"plant_based";"waste";259623987,147682;309984233,547411;237538526,411792;416872791,595751
"3";"animal_based";"cont";45421688,8286374;44317415,5979576;43033753,753371;38643265,9901875
"4";"animal_based";"waste";1320489,64185525;1104273,23067987;1283661,84458655;4390487,76318353
