"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";70215909,0839044;64893631,6215436;59689981,8266534;47397396,0276682
"2";"plant_based";"waste";4819705,47177264;5322277,46236083;5203649,79489012;12292585,7989852
"3";"animal_based";"cont";77015109,171265;76256667,1767562;74621997,092125;65358289,2948123
"4";"animal_based";"waste";2207471,97869108;758441,994508872;1634670,08463121;9263707,79731274
