"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";44821098,807777;44175779,2663406;43371864,8478095;40896918,7682092
"2";"plant_based";"waste";617397,504681879;645319,541436399;803914,418531063;2474946,07960035
"3";"animal_based";"cont";156795981,846569;156413785,165563;155542076,844992;149114993,233881
"4";"animal_based";"waste";1422422,86746368;382196,68100631;871708,320570545;6427083,61111112
