"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";57089830,5870781;53313767,0278728;49919739,0969726;40896918,7682092
"2";"plant_based";"waste";2705117,91060159;3776063,55920536;3394027,93090021;9022820,32876338
"3";"animal_based";"cont";175713560,44635;173985092,750879;170253899,085331;149114993,233881
"4";"animal_based";"waste";5039674,40492809;1728467,69547092;3731193,66554835;21138905,8514496
