"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";48249889,1801028;47510917,163986;46216009,8706953;42105205,2243316
"2";"plant_based";"waste";901443,258646773;738972,016116808;1294907,29329077;4110804,64636361
"3";"animal_based";"cont";2489401,40305703;2466187,03202471;2450545,7778821;2298928,2563235
"4";"animal_based";"waste";10966,7540147559;23214,3710323256;15641,2541426018;151617,521558603
