"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";2706870304,38347;2627625515,95193;2559844514,54698;2430582047,79179
"2";"plant_based";"waste";67632744,4981913;79244788,4315429;67781001,4049496;129262466,755189
"3";"animal_based";"cont";1263418638,99902;1236499808,66998;1209001633,14457;1160762263,54558
"4";"animal_based";"waste";3951910,73899774;26918830,3290418;27498175,5254143;48239369,5989891
