"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";65258480,2104645;62786799,0698847;58842602,6374038;47397396,0276682
"2";"plant_based";"waste";2817919,49391128;2471681,14057983;3944196,43248088;11445206,6097356
"3";"animal_based";"cont";79429492,1234684;78945091,5773196;77128479,7299593;65358289,2948122
"4";"animal_based";"waste";1523655,97170376;484400,54614877;1816611,8473603;11770190,4351471
