"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";58194130,632839;53848485,5160342;49624312,3752752;39890621,9722351
"2";"plant_based";"waste";3648892,69460439;4345645,11680482;4224173,14075902;9733690,40304008
"3";"animal_based";"cont";43930092,5453045;43473091,7595833;42544389,8125975;37282279,5546899
"4";"animal_based";"waste";1274116,39641657;457000,785721182;928701,946985752;5262110,2579076
