"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";49957756,2321163;48214359,4300632;46315247,6721983;40896918,7682092
"2";"plant_based";"waste";1468969,65991505;1743396,80205312;1899111,7578649;5418328,90398911
"3";"animal_based";"cont";165962602,310366;164899732,264995;162559296,734359;149114993,233881
"4";"animal_based";"waste";3156115,7927302;1062870,04537133;2340435,53063611;13444303,5004777
