"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";81355861,7528989;75220940,8862228;67440475,1661223;47397396,0276682
"2";"plant_based";"waste";5488675,11653996;6134920,86667611;7780465,72010051;20043079,1384541
"3";"animal_based";"cont";88637539,9570648;87832359,7489307;84807620,9922998;65358289,2948123
"4";"animal_based";"waste";2579271,26091537;805180,208134095;3024738,75663086;19449331,6974876
