"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";4664037,73893649;4271929,43112152;4063542,6800249;3422692,81846885
"2";"plant_based";"waste";231259,849295943;392108,30781497;208386,751096616;640849,861556056
"3";"animal_based";"cont";12652453,4890939;12475607,5111009;12191723,3825024;10683389,7598643
"4";"animal_based";"waste";350099,625784893;176845,977992978;283884,128598507;1508333,62263806
