"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";6134888,13319163;5856752,65757146;5633382,70884528;4856587,7216445
"2";"plant_based";"waste";217025,765733797;278135,47562017;223369,948726181;776794,987200778
"3";"animal_based";"cont";3215090,82949889;3183722,76829136;3110937,00620138;2657795,76119342
"4";"animal_based";"waste";61231,5957216059;31368,0612075346;72785,7620899729;453141,245007962
