"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";56921668,5860112;54746817,1568051;51439942,7266086;42105205,2243316
"2";"plant_based";"waste";2237077,78464264;2174851,42920612;3306874,43019654;9334737,50227693
"3";"animal_based";"cont";2718279,33790156;2666159,60643647;2625879,01585902;2298928,2563235
"4";"animal_based";"waste";51028,7820400219;52119,7314650896;40280,5905774512;326950,759535522
