"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";7239221,73178328;6555894,12290535;6013644,06725855;4540627,20772191
"2";"plant_based";"waste";461045,177093507;683327,608877932;542250,055646796;1473016,85953664
"3";"animal_based";"cont";6339504,16042732;6257578,68476617;6040086,05845392;4690757,48070266
"4";"animal_based";"waste";178774,737805995;81925,4756611425;217492,626312256;1349328,57775125
