"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";2997826497,98753;2704845607,62192;2480669999,86983;2087097826,7281
"2";"plant_based";"waste";244908563,33549;292980890,365609;224175607,752095;393572173,141725
"3";"animal_based";"cont";845119175,403948;790716024,214851;737453231,188833;650145113,039654
"4";"animal_based";"waste";8723955,5304532;54403151,1890972;53262793,0260177;87308118,1491786
