"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";4953398.16988775;4743285.77772914;4519164.51134667;3765176.97872581
"2";"plant_based";"waste";193475.708011617;210112.392158606;224121.266382471;753987.532620861
"3";"animal_based";"cont";8557026.63510285;8443274.32099941;8289656.48809028;7145840.3060182
"4";"animal_based";"waste";90713.4364960935;113752.314103435;153617.832909128;1143816.18207209
