"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";5634187.83175615;5377098.38373322;5275738.22488261;4914634.30646601
"2";"plant_based";"waste";189868.388919757;257089.44802293;101360.158850609;361103.918416603
"3";"animal_based";"cont";2432787.94040491;2395524.52437824;2377524.07491389;2220537.28717991
"4";"animal_based";"waste";20652.6058619397;37263.4160266706;18000.4494643549;156986.787733973
