"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";5165510.6338113;5070736.73698025;4989809.84599541;4648911.61604998
"2";"plant_based";"waste";83653.6095808367;94773.8968310522;80926.8909848355;340898.22994543
"3";"animal_based";"cont";3555862.90450578;3532607.36195847;3507528.28060961;3267217.80911011
"4";"animal_based";"waste";19253.8919309671;23255.5425473051;25079.0813488652;240310.471499498
