"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";5328714.6489974;5085493.38616901;4989809.84599541;4648911.61604998
"2";"plant_based";"waste";179109.304897686;243221.262828389;95683.5401735962;340898.22994543
"3";"animal_based";"cont";3590677.76689268;3540874.65355275;3507528.28060961;3267217.80911011
"4";"animal_based";"waste";43658.3266054007;49803.113339931;33346.3729431439;240310.471499498
