"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";4241544.30921376;4176069.79278673;4096571.95371275;3765176.97872581
"2";"plant_based";"waste";79600.3867951753;65474.516427033;79497.8390739833;331394.974986938
"3";"animal_based";"cont";7773546.56507517;7724830.72030239;7673844.91680607;7145840.30601821
"4";"animal_based";"waste";38696.8128413401;48715.844772776;50985.8034963183;528004.610787866
