"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";5902346.58641426;5637962.45975756;5417815.45876494;4648911.61604998
"2";"plant_based";"waste";199441.068084312;264384.126656703;220147.000992615;768903.842714961
"3";"animal_based";"cont";3914745.77054144;3860655.68592581;3787893.89396579;3267217.80911011
"4";"animal_based";"waste";47907.3242689249;54090.0846156245;72761.7919600177;520676.084855684
