"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";4075168.22759401;3733262.71655077;3603209.41436374;3198087.41916137
"2";"plant_based";"waste";182906.573253919;341905.511043242;130053.302187033;405121.995202366
"3";"animal_based";"cont";11614448.0622083;11396362.9348759;11220072.3550579;10030376.7209491
"4";"animal_based";"waste";239843.912332404;218085.127332422;176290.579818057;1189695.63410879
