"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";4021992.21890376;3958763.51334737;3921544.77846319;3765176.97872581
"2";"plant_based";"waste";75223.7255094257;63228.7055563859;37218.7348841788;156367.799737383
"3";"animal_based";"cont";7471504.83749356;7424602.4572763;7400106.01608214;7145840.30601819
"4";"animal_based";"waste";37103.6943948011;46902.3802172621;24496.4411941645;254265.710063943
