"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";4817530.86313977;4656897.78000328;4497635.23184409;3922014.96811067
"2";"plant_based";"waste";118765.219789627;160633.083136492;159262.548159186;575620.263733424
"3";"animal_based";"cont";12505094.0907714;12351346.3759272;12093915.3556838;10380558.4367394
"4";"animal_based";"waste";172605.530222615;153747.714844186;257431.020243387;1713356.9189444
