"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";4758090.3841251;4429367.00892409;4171996.63315705;3399670.26827938
"2";"plant_based";"waste";178205.698804296;328723.375201016;257370.37576704;772326.36487767
"3";"animal_based";"cont";12419092.4556617;12189963.3992263;11809529.8133617;9298685.74831261
"4";"animal_based";"waste";258607.165332309;229129.056435407;380433.585864647;2510844.06504905
