"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";47770282.7411542;46096429.7921842;44829227.0509914;41028582.832027
"2";"plant_based";"waste";1362546.15767758;1673852.94897005;1267202.74119279;3800644.21896436
"3";"animal_based";"cont";225854271.26543;222936619.504674;220660188.830986;205826114.629699
"4";"animal_based";"waste";2643833.54634085;2917651.76075558;2276430.67368846;14834074.2012867
