"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";52003012.5222314;48018704.2155381;45647709.7265386;39470760.4756734
"2";"plant_based";"waste";3188257.34969251;3984308.30669326;2370994.48899955;6176949.25086517
"3";"animal_based";"cont";83679579.7266739;81978028.5776192;80847061.8396946;72814686.3771068
"4";"animal_based";"waste";1282572.57818388;1701551.1490547;1130966.73792459;8032375.46258787
