"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";42545761.5204803;41875357.9677012;41299928.2549072;39470760.4756734
"2";"plant_based";"waste";796226.300006421;670403.552779119;575429.712793929;1829167.77923387
"3";"animal_based";"cont";76049213.183052;75559978.6076763;75298307.4493074;72814686.3771068
"4";"animal_based";"waste";364717.212912676;489234.57537571;261671.158368921;2483621.07220067
