"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";55968897.6881677;55171984.6616042;53751405.6218439;49144193.1149938
"2";"plant_based";"waste";798795.300146104;796913.02656348;1420579.03976027;4607212.50685016
"3";"animal_based";"cont";254507945.133152;252998389.001861;250992487.674191;234020414.035828
"4";"animal_based";"waste";1457225.3903138;1509556.13129114;2005901.32767068;16972073.6383622
