"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";46504819.2648747;45797096.6419533;45134831.939752;42968707.3144475
"2";"plant_based";"waste";964055.255952436;707722.622921463;662264.702201274;2166124.62530454
"3";"animal_based";"cont";167488531.577256;166406416.696031;165873217.998277;160409106.66817
"4";"animal_based";"waste";739325.442699089;1082114.88122423;533198.697754601;5464111.33010678
