"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";44016103.3123281;43377338.3451839;42826127.8121779;41028582.832027
"2";"plant_based";"waste";595871.453396398;638764.967144201;551210.533005921;1797544.98015094
"3";"animal_based";"cont";215108406.580531;213808983.095683;212969493.17034;205826114.629699
"4";"animal_based";"waste";1204282.00557041;1299423.48484835;839489.92534263;7143378.54064097
