"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";65957578.8323515;60943695.4488553;54775200.5018803;39470760.4756734
"2";"plant_based";"waste";4121718.74678962;5013883.38349613;6168494.94697507;15304440.0262069
"3";"animal_based";"cont";95537853.5734288;93611415.727353;91024781.3415433;72814686.3771068
"4";"animal_based";"waste";1481390.98607437;1926437.84607576;2586634.38580975;18210094.9644365
