"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";57437922.817146;53051068.3960432;50317602.9470059;42968707.3144475
"2";"plant_based";"waste";3877072.81427744;4386854.42110288;2733465.44903729;7348895.63255839
"3";"animal_based";"cont";184193834.865998;180438897.436092;178072265.370767;160409106.66817
"4";"animal_based";"waste";2538738.53183909;3754937.42990639;2366632.06532475;17663158.7025969
