"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";49739708.6284281;48989668.533865;47566117.2122736;42968707.3144475
"2";"plant_based";"waste";1036871.26154482;750040.094563171;1423551.32159135;4597409.89782615
"3";"animal_based";"cont";173974604.35156;172852552.444867;171744683.157202;160409106.66817
"4";"animal_based";"waste";769933.786831153;1122051.90669302;1107869.28766523;11335576.4890313
