"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";51104784.5947269;49119505.855843;47566117.2122736;42968707.3144475
"2";"plant_based";"waste";2208627.45981356;1985278.7388839;1553388.64356935;4597409.89782615
"3";"animal_based";"cont";175647335.556598;173258391.206375;171744683.157202;160409106.66817
"4";"animal_based";"waste";1600894.62620803;2388944.35022302;1513708.04917326;11335576.4890313
