"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";54371307.0877849;50987435.3405336;46525771.0317366;34715313.3739789
"2";"plant_based";"waste";2396385.90052891;3383871.74725129;4461664.30879696;11810457.6577577
"3";"animal_based";"cont";251447128.795349;246642335.030718;239034659.720248;190489923.438572
"4";"animal_based";"waste";4518041.72811725;4804793.76463122;7607675.31046987;48544736.281676
