"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";55170599.5022902;53291069.6300478;50355278.6327869;41755268.8260698
"2";"plant_based";"waste";1597093.48602358;1879529.87224234;2935790.99726099;8600009.80671709
"3";"animal_based";"cont";252949800.587131;249729027.181726;244583606.861293;211493887.367942
"4";"animal_based";"waste";3015369.93633565;3220773.40540465;5145420.32043269;33089719.4933512
