"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";53494564.0999787;51415963.5962033;48266085.4738607;39470760.4756734
"2";"plant_based";"waste";2123182.30761412;2078600.50377541;3149878.12234262;8795324.99818731
"3";"animal_based";"cont";86705592.8410467;85535404.2100618;83961054.2277053;72814686.3771068
"4";"animal_based";"waste";883301.210661583;1170188.63098485;1574349.98235659;11146367.8505985
