"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";59374938.9455697;57102461.1390769;53461360.0951429;42968707.3144475
"2";"plant_based";"waste";2590934.15769759;2272477.80649279;3641101.04393395;10492652.7806955
"3";"animal_based";"cont";190793016.120983;188207775.931803;184912984.310941;160409106.66817
"4";"animal_based";"waste";1749778.6205803;2585240.18917963;3294791.62086242;24503877.6427706
