"";"V1"
"5725";3,09050803300043
"5726";0
"5727";0
"5728";0
"5729";9,98683456361268
"5730";7691,68904717276
"5731";0
"5732";0
"5733";0,0575570134333021
"5734";0
"5735";0
"5736";0
"5737";0,587940006121824
"5738";0
"5739";3,10628303234364
"5740";14,3359371492705
"5741";0,0195980002040608
"5742";256,910184675033
"5743";0
"5744";0
"5745";0
"5746";101,458847056423
"5747";0
"5748";0
"5749";19,5980002040608
"5750";21,5088052239567
"5751";0,120437032777458
"5752";2066,32096607246
"5753";12276,7919493962
"5754";245,270017251294
"5755";7,17460609545716
"5756";1,91838987924094
"5757";0
"5758";0
"5759";0,0344105807935595
"5760";81,9315928694652
"5761";0,172052903967798
"5762";9,5231282346176
"5763";1686,28190914319
"5764";9594,30652098908
"5765";0
"5766";0
"5767";0
"5768";0
"5769";14,1301581471278
"5770";0
"5771";0
"5772";607,733986327926
"5773";0
"5774";0
"5775";0
"5776";0
"5777";0
"5778";0
"5779";0
"5780";0
"5781";0
"5782";0
"5783";0
"5784";0
"5785";0
"5786";0
"5787";0,779504993486757
"5788";61,6634303082935
"5789";0
"5790";0
"5791";0
"5792";0
"5793";0
"5794";0
"5795";0
"5796";0
"5797";2,01859402101826
"5798";0,783920008162432
"5799";0
"5800";0
"5801";1,9989960208142
"5802";0
"5803";0
"5804";0
"5805";0
"5806";0
"5807";0
"5808";0
"5809";0
"5810";0
"5811";0
"5812";0
"5813";0
"5814";0
"5815";0
"5816";0
"5817";0
"5818";0
"5819";0
"5820";0
"5821";0
"5822";0
"5823";0
"5824";0
"5825";0
"5826";0
"5827";0
"5828";0
"5829";0
"5830";0
"5831";4,72429292929293
"5832";103,744713804714
"5833";150,383229854858
"5834";0
"5835";0,130726495726496
"5836";0
"5837";0,410854700854701
"5838";1,49401709401709
"5839";0
"5840";0
"5841";0
"5842";0
"5843";0
"5844";0
"5845";6,24196306499337
"5846";0
"5847";0,768409090909091
"5848";0
"5849";0
"5850";0
"5851";2,37576799140709
"5852";0,315531686358754
"5853";0
"5854";0
"5855";0
"5856";0
"5857";0
"5858";0
"5859";0,0649624060150376
"5860";4,64008287578991
"5861";0
"5862";0
"5863";0
"5864";0
"5865";0
"5866";0
"5867";0,303769003162943
"5868";0
"5869";0
"5870";10,5143271094786
"5871";0
"5872";84,0362248750127
"5873";0
"5874";0
"5875";0
"5876";0,264573002754821
"5877";0
"5878";0
"5879";0
"5880";0,0783920008162432
"5881";0
"5882";0
"5883";0
"5884";0
"5885";0,975587905935051
"5886";1,06427771556551
"5887";0
"5888";0
"5889";0
"5890";1321,70875699888
"5891";2073,0710862262
"5892";0
"5893";0,372497200447928
"5894";2,87354983202688
"5895";0
"5896";0
"5897";0
"5898";0
"5899";0
"5900";0
"5901";0
"5902";1,08768901132537
"5903";0
"5904";0
"5905";0
"5906";0
"5907";0
"5908";0
"5909";0
"5910";0
"5911";0
"5912";0
"5913";0
"5914";0
"5915";0
"5916";0
"5917";91,596992481203
"5918";0
"5919";18,7258891949801
"5920";0
"5921";0
"5922";0
"5923";0
"5924";0
"5925";0
"5926";0
"5927";0
"5928";0
"5929";0
"5930";0
"5931";0
"5932";0
"5933";0
"5934";0
"5935";0
"5936";0
"5937";0
"5938";0
"5939";0
"5940";0
"5941";0
"5942";229,453386389144
"5943";0
"5944";3,75301703907764
"5945";0
"5946";0
"5947";0
"5948";0
"5949";0
"5950";0
"5951";0
"5952";0
"5953";0
"5954";0
"5955";0
"5956";0
"5957";0
"5958";0
"5959";0
"5960";0
"5961";258,595102040816
"5962";0,675918367346939
"5963";0
"5964";0
"5965";0
"5966";0
"5967";71,7988051810732
"5968";45,3416441977267
"5969";0
"5970";0
"5971";0
"5972";0
"5973";0
"5974";0
"5975";1352,56578308336
"5976";0
"5977";747,921460794844
"5978";0
"5979";0
"5980";0
"5981";0,322424242424242
"5982";191,078787878788
"5983";1,35757575757576
"5984";0,0933333333333333
"5985";0
"5986";118,949090909091
"5987";0
"5988";0
"5989";5,54909090909091
"5990";128,280648942496
"5991";0
"5992";0
"5993";0
"5994";0
"5995";0
"5996";0
"5997";0
"5998";314,428304789253
"5999";0
"6000";0
"6001";0,692015177930469
"6002";0
"6003";0
"6004";19,0450374320583
"6005";0
"6006";0
"6007";0
"6008";0
"6009";4,84410624551328
"6010";0,038986770587632
"6011";0,839441698168072
"6012";0
"6013";297,518487932539
"6014";0,797045652806048
"6015";0
"6016";0
"6017";0
"6018";0,0169584181448095
"6019";0
"6020";29,1854376272172
"6021";3,33232916545508
"6022";0
"6023";0,296772317534167
"6024";528,873707473103
"6025";0
"6026";0
"6027";0
"6028";0
"6029";6,05269613372987
"6030";1,86161829555943
"6031";0
"6032";42,8464608758076
"6033";0
"6034";0
"6035";0
"6036";0
"6037";0
"6038";0
"6039";0
"6040";0
"6041";0
"6042";0
"6043";0
"6044";0
"6045";0
"6046";0
"6047";2,26545454545455
"6048";724,92
"6049";7,29052609988719
"6050";0
"6051";16,1405230232797
"6052";5,4776412675623
"6053";0
"6054";0
"6055";2,07604553379141
"6056";0
"6057";0
"6058";1,03314942057225
"6059";0
"6060";0
"6061";3,22615526612655
"6062";0
"6063";0
"6064";0
"6065";0
"6066";0
"6067";0
"6068";0
"6069";0
"6070";0
"6071";0,769988719105733
"6072";878,5278884217
"6073";8,65506307045431
"6074";4,45423853963696
"6075";0
"6076";0
"6077";0
"6078";0
"6079";0
"6080";0
"6081";0
"6082";0
"6083";0
"6084";0
"6085";0
"6086";0
"6087";0
"6088";0
"6089";0
"6090";0
"6091";17007,1656301375
"6092";9,80541509213448
"6093";397,988476430976
"6094";0
"6095";4,01321671525753
"6096";0,55354713313897
"6097";51,9503984450923
"6098";13,6633884029802
"6099";58,943543893748
"6100";1,58683511499838
"6101";0
"6102";0
"6103";0
"6104";0
"6105";0
"6106";0
"6107";1647,04570098895
"6108";0
"6109";0
"6110";0
"6111";0,11695685175454
"6112";5,32153675483155
"6113";0
"6114";0,00835406083960997
"6115";0
"6116";0
"6117";0
"6118";0
"6119";0,150373095112979
"6120";0,0952392563242914
"6121";0
"6122";0
"6123";0,119049070405364
"6124";0
"6125";0
"6126";0
"6127";0
"6128";0
"6129";0,029240077940724
"6130";0,126707004409804
"6131";0
"6132";0
"6133";0
"6134";0
"6135";0
"6136";0
"6137";0
"6138";0
"6139";0
"6140";1,17934981027587
"6141";0
"6142";0
"6143";0
"6144";0
"6145";0
"6146";0
"6147";7,28122711528946
"6148";0
"6149";0
"6150";5,79990103908956
"6151";0,0235131123206333
"6152";0
"6153";0
"6154";78,6278476001979
"6155";0
"6156";0
"6157";0
"6158";0
"6159";0
"6160";0
"6161";0
"6162";21,4622172084914
"6163";0
"6164";0
"6165";0
"6166";0
"6167";0
"6168";0
"6169";0
"6170";0
"6171";0
"6172";0
"6173";0
"6174";0
"6175";0
"6176";0
"6177";0
"6178";0
"6179";0
"6180";0
"6181";0
"6182";0
"6183";0
"6184";0
"6185";0
"6186";0
"6187";0
"6188";0
"6189";0
"6190";0
"6191";0,214427238231976
"6192";0
"6193";0
"6194";0
"6195";0
"6196";0
"6197";0
"6198";0
"6199";0
"6200";0
"6201";0
"6202";0
"6203";0
"6204";0
"6205";0
"6206";0
"6207";0
"6208";0
"6209";0
"6210";0
"6211";0
"6212";0
"6213";0
"6214";0
"6215";0
"6216";0
"6217";0
"6218";0
"6219";0
"6220";0
"6221";0,210821648716386
"6222";0,375812504233557
"6223";23,1320666120666
"6224";0
"6225";0
"6226";0
"6227";4,76973113054746
"6228";0,0369031422092647
"6229";0,821094914156139
"6230";0
"6231";0,00922578555231616
"6232";0
"6233";0
"6234";0
"6235";0
"6236";0
"6237";0,0458751606734176
"6238";0
"6239";0
"6240";0
"6241";0
"6242";1470,56
"6243";11,4630303030303
"6244";0
"6245";0,0509090909090909
"6246";19040,2375757576
"6247";1,28969696969697
"6248";0
"6249";0,16969696969697
"6250";83,9148118576404
"6251";0
"6252";0
"6253";0
"6254";0
"6255";0
"6256";0
"6257";0
"6258";0
"6259";0
"6260";0,175440467644344
"6261";0
"6262";0,204680545585068
"6263";0
"6264";0
"6265";0
"6266";0
"6267";0
"6268";0
"6269";14,3861183468362
"6270";0,0974669264690801
"6271";0,415481244547834
"6272";0
"6273";62,864856062809
"6274";6,27461471357953
"6275";0
"6276";0,228938644954929
"6277";0
"6278";1,05142192497819
"6279";0
"6280";132,92856062809
"6281";16,7549171270718
"6282";0
"6283";1,56017446932248
"6284";988,489235242803
"6285";0
"6286";0
"6287";0
"6288";0
"6289";0,00974669264690801
"6290";0,136453697056712
"6291";0
"6292";2,71932724848734
"6293";0
"6294";0
"6295";0
"6296";0
"6297";0
"6298";0
"6299";0
"6300";0
"6301";0
"6302";0
"6303";0
"6304";0
"6305";0
"6306";0
"6307";205,562424242424
"6308";101,512727272727
"6309";30,1075335862988
"6310";0,019493385293816
"6311";0,350880935288688
"6312";0,14620038970362
"6313";0
"6314";0
"6315";43,0706348066865
"6316";0
"6317";0
"6318";36,1602297200287
"6319";0
"6320";13,5966362424367
"6321";2,37819300584556
"6322";0
"6323";0
"6324";0
"6325";0
"6326";0
"6327";0
"6328";0
"6329";0
"6330";0
"6331";1,76415136909035
"6332";119,728372474618
"6333";105,66389498513
"6334";1027,4670987591
"6335";0
"6336";0
"6337";0
"6338";0
"6339";0
"6340";0
"6341";0
"6342";0
"6343";0
"6344";0
"6345";0
"6346";0
"6347";0
"6348";0
"6349";0
"6350";0
"6351";7759,25567805524
"6352";0,0961315205111224
"6353";1167,94387205387
"6354";0
"6355";25,3801360544218
"6356";0
"6357";253,976650469712
"6358";36,7186264982183
"6359";4,9634726271461
"6360";42,5308713961775
"6361";454,748195659216
"6362";0
"6363";0
"6364";0
"6365";0
"6366";0
"6367";319,562637192166
"6368";0
"6369";0
"6370";0
"6371";6425,54181818182
"6372";148483,015757576
"6373";1114,2303030303
"6374";88712,4593939394
"6375";1050,50060606061
"6376";1149,22181818182
"6377";275,24
"6378";0
"6379";44,1127272727273
"6380";28535,1884991081
"6381";0
"6382";0
"6383";0,349681474560435
"6384";0
"6385";0
"6386";0
"6387";97,5059132396677
"6388";5284,62751307558
"6389";93,8021700338427
"6390";9179,57158855502
"6391";58,5678761152702
"6392";109,221437801251
"6393";0
"6394";2121,41638806276
"6395";0
"6396";123,539329299559
"6397";0
"6398";0
"6399";376,602457183879
"6400";7,02736539842067
"6401";69198,5284675778
"6402";2587,59175341669
"6403";196497,886339052
"6404";1692,93344576912
"6405";387,338749636522
"6406";849,031683628962
"6407";107,830101773771
"6408";8409,06057574877
"6409";0,135667345158476
"6410";26945,7308636231
"6411";4035,00970049433
"6412";1150,72194242512
"6413";3563,41305030532
"6414";71484,0060017447
"6415";0
"6416";0
"6417";0
"6418";0
"6419";12,9436078350938
"6420";186,42499025741
"6421";0,19493385293816
"6422";270,207560250231
"6423";0
"6424";0
"6425";0
"6426";0
"6427";0
"6428";0
"6429";0
"6430";0
"6431";0
"6432";0
"6433";0
"6434";0
"6435";0
"6436";0
"6437";148926,773333333
"6438";49382,9636363636
"6439";32,8853409906676
"6440";59,5230519946672
"6441";11582,3944867193
"6442";2216,72929545688
"6443";0
"6444";0
"6445";821,480496359348
"6446";25,3608942672546
"6447";277,293405804533
"6448";515,687761255256
"6449";0
"6450";33,3921690083068
"6451";3605,01895600451
"6452";0
"6453";0
"6454";0
"6455";0
"6456";0
"6457";0
"6458";0
"6459";0
"6460";0
"6461";190004,940719926
"6462";7514,85597784843
"6463";2838,82170033843
"6464";23272,7530878884
"6465";0
"6466";0
"6467";0
"6468";0
"6469";0
"6470";0
"6471";0
"6472";0
"6473";0
"6474";0
"6475";0
"6476";0
"6477";0
"6478";0
"6479";0
"6480";0
"6481";417774,466188788
"6482";1768,48351708286
"6483";6573,65439393939
"6484";0
"6485";27981,0510657596
"6486";140,444133462909
"6487";30433,1541561386
"6488";24796,5313119533
"6489";2738,82205377389
"6490";434,027081308714
"6491";5605,47659216067
"6492";0
"6493";0
"6494";0
"6495";257,985207671008
"6496";0
"6497";6123,4354004266
"6498";0
"6499";0
"6500";0
"6501";0
"6502";0,0339393939393939
"6503";0
"6504";0
"6505";0
"6506";0
"6507";0
"6508";0
"6509";0
"6510";0
"6511";0
"6512";0
"6513";0
"6514";0
"6515";0
"6516";0
"6517";0
"6518";0
"6519";0
"6520";0
"6521";0
"6522";0
"6523";0
"6524";0
"6525";0
"6526";0
"6527";0
"6528";0
"6529";0
"6530";0
"6531";0
"6532";0
"6533";0
"6534";0,703774353009596
"6535";0
"6536";0
"6537";0
"6538";0
"6539";0
"6540";1,44994475138122
"6541";0,135667345158476
"6542";0
"6543";0
"6544";109,55138121547
"6545";0
"6546";0
"6547";0
"6548";0
"6549";0
"6550";0
"6551";0
"6552";0,19493385293816
"6553";0
"6554";0
"6555";0
"6556";0
"6557";0
"6558";0
"6559";0
"6560";0
"6561";0
"6562";0
"6563";0
"6564";0
"6565";0
"6566";0
"6567";0
"6568";0,00848484848484848
"6569";0
"6570";0
"6571";0
"6572";0
"6573";0
"6574";0
"6575";0
"6576";0
"6577";0
"6578";0
"6579";0
"6580";0
"6581";0
"6582";0
"6583";0
"6584";0
"6585";0
"6586";0
"6587";0
"6588";0
"6589";0
"6590";0
"6591";0
"6592";0
"6593";0
"6594";0,00974669264690801
"6595";0
"6596";0
"6597";0
"6598";0
"6599";0
"6600";0
"6601";0
"6602";0
"6603";0
"6604";0
"6605";0
"6606";0
"6607";0
"6608";0
"6609";0
"6610";0
"6611";0
"6612";0
"6613";0
"6614";0
"6615";0
"6616";0
"6617";0
"6618";0
"6619";0
"6620";0
"6621";0
"6622";0
"6623";0
"6624";0
"6625";0
"6626";0
"6627";15,9740934651929
"6628";0
"6629";0
"6630";0
"6631";0
"6632";0
"6633";0
"6634";0
"6635";0
"6636";0
"6637";0
"6638";0
"6639";0,354572864321608
"6640";0
"6641";0
"6642";0
"6643";0
"6644";0
"6645";0
"6646";0
"6647";0
"6648";0
"6649";0
"6650";0
"6651";0
"6652";0
"6653";0
"6654";0
"6655";0
"6656";0
"6657";0
"6658";0
"6659";0
"6660";0
"6661";0
"6662";0
"6663";0
"6664";0
"6665";0
"6666";0
"6667";0
"6668";0
"6669";0
"6670";0
"6671";0
"6672";0,282830320863108
"6673";0
"6674";0
"6675";0
"6676";0
"6677";0
"6678";0
"6679";0
"6680";0
"6681";0
"6682";0
"6683";0
"6684";0
"6685";0
"6686";0
"6687";0
"6688";0
"6689";0
"6690";0
"6691";0
"6692";0
"6693";0
"6694";0
"6695";0
"6696";0
"6697";1089,74030150754
"6698";0
"6699";0
"6700";0
"6701";0
"6702";0
"6703";0
"6704";0
"6705";1,3591959798995
"6706";0
"6707";0
"6708";0
"6709";0
"6710";0
"6711";0
"6712";0
"6713";0
"6714";0
"6715";0
"6716";0
"6717";0
"6718";0
"6719";0
"6720";0
"6721";0
"6722";0
"6723";0
"6724";0
"6725";0
"6726";0
"6727";0
"6728";0
"6729";0
"6730";0
"6731";0
"6732";0
"6733";0
"6734";0
"6735";0
"6736";0
"6737";0
"6738";0
"6739";0
"6740";0
"6741";0
"6742";0
"6743";0
"6744";0
"6745";0
"6746";0
"6747";0
"6748";0
"6749";0
"6750";0
"6751";0
"6752";0
"6753";0
"6754";0
"6755";0
"6756";0
"6757";0,409336609336609
"6758";0
"6759";0
"6760";0
"6761";0,00848484848484849
"6762";925,484848484848
"6763";0,483636363636364
"6764";1,56969696969697
"6765";0
"6766";0
"6767";0
"6768";0
"6769";0,0509090909090909
"6770";133,569581245222
"6771";0
"6772";0
"6773";0
"6774";0
"6775";0
"6776";0
"6777";0
"6778";0
"6779";0
"6780";10486,7882596657
"6781";0,29240077940724
"6782";0
"6783";0
"6784";0
"6785";0
"6786";0
"6787";0
"6788";0
"6789";0,0584801558814481
"6790";0,019493385293816
"6791";0
"6792";0
"6793";3,51887176504798
"6794";0
"6795";1,9502180866531
"6796";0
"6797";0
"6798";0
"6799";0
"6800";291,074289037511
"6801";0
"6802";0
"6803";0
"6804";218,644885141029
"6805";0
"6806";0
"6807";0
"6808";0
"6809";0
"6810";0
"6811";0
"6812";5,17549379550815
"6813";0
"6814";0
"6815";0
"6816";0
"6817";0
"6818";0
"6819";0
"6820";0
"6821";0
"6822";0
"6823";0
"6824";0
"6825";0
"6826";0
"6827";29,6969696969697
"6828";17,1818181818182
"6829";0
"6830";0
"6831";0
"6832";0
"6833";0
"6834";0
"6835";0
"6836";0
"6837";0
"6838";0
"6839";0
"6840";0
"6841";0
"6842";0
"6843";0
"6844";0
"6845";0
"6846";0
"6847";0
"6848";0
"6849";0
"6850";0
"6851";100,7125751205
"6852";18,5577027997129
"6853";0
"6854";1,41327043380166
"6855";0
"6856";0
"6857";0
"6858";0
"6859";0
"6860";0
"6861";0
"6862";0
"6863";0
"6864";0
"6865";0
"6866";0
"6867";0
"6868";0
"6869";0
"6870";0
"6871";0
"6872";0
"6873";0
"6874";0
"6875";0,0276773566569485
"6876";0
"6877";7,73120829284095
"6878";0
"6879";0
"6880";0
"6881";0,0922578555231617
"6882";0
"6883";0
"6884";0
"6885";0
"6886";0
"6887";171,909963156874
"6888";0
"6889";0
"6890";0
"6891";0
"6892";0
"6893";0
"6894";0
"6895";0
"6896";0
"6897";0
"6898";0
"6899";0
"6900";0
"6901";0
"6902";0
"6903";0
"6904";0
"6905";0
"6906";0
"6907";0
"6908";0
"6909";0
"6910";0
"6911";0
"6912";0
"6913";0
"6914";0
"6915";0
"6916";0
"6917";0
"6918";0
"6919";0
"6920";0
"6921";0
"6922";0
"6923";0
"6924";0
"6925";0
"6926";0
"6927";0
"6928";0
"6929";0
"6930";0
"6931";0
"6932";0
"6933";0
"6934";0
"6935";0
"6936";0
"6937";0
"6938";0
"6939";0
"6940";0
"6941";0
"6942";0
"6943";0
"6944";0
"6945";0
"6946";0
"6947";0
"6948";0
"6949";0
"6950";0
"6951";0
"6952";0
"6953";0
"6954";0
"6955";0
"6956";0
"6957";0
"6958";0,00984924623115578
"6959";0
"6960";0
"6961";0
"6962";0
"6963";0
"6964";0
"6965";0
"6966";0
"6967";0
"6968";0
"6969";0
"6970";0
"6971";0
"6972";0
"6973";0
"6974";0
"6975";0
"6976";0
"6977";0
"6978";0
"6979";0
"6980";0
"6981";0
"6982";0
"6983";0
"6984";0
"6985";0
"6986";0
"6987";0
"6988";0
"6989";0
"6990";0
"6991";0
"6992";0
"6993";0
"6994";0
"6995";0
"6996";0
"6997";0
"6998";0
"6999";0
"7000";0
"7001";0
"7002";0
"7003";0
"7004";0
"7005";0
"7006";0
"7007";0
"7008";0
"7009";0
"7010";0
"7011";0
"7012";0
"7013";0
"7014";0
"7015";0
"7016";0
"7017";7,72281736281736
"7018";0
"7019";0
"7020";0
"7021";0
"7022";0
"7023";0
"7024";0
"7025";0
"7026";0
"7027";0
"7028";0
"7029";0,0689447236180905
"7030";0
"7031";0
"7032";0
"7033";0
"7034";0
"7035";0
"7036";0
"7037";0
"7038";0
"7039";0
"7040";0
"7041";0
"7042";65,9997989949749
"7043";0
"7044";0
"7045";0
"7046";0
"7047";0
"7048";0
"7049";0
"7050";0
"7051";0
"7052";0
"7053";0
"7054";0
"7055";0
"7056";0
"7057";0
"7058";0
"7059";0
"7060";0
"7061";0
"7062";0
"7063";0
"7064";0
"7065";0
"7066";0
"7067";0
"7068";0
"7069";0
"7070";0
"7071";0
"7072";0
"7073";0
"7074";0
"7075";0
"7076";0
"7077";0
"7078";0
"7079";0
"7080";0
"7081";0
"7082";0
"7083";0
"7084";0
"7085";0
"7086";0
"7087";0
"7088";2,97447236180905
"7089";0
"7090";0
"7091";0
"7092";0
"7093";0
"7094";0
"7095";0
"7096";0
"7097";0
"7098";0
"7099";0
"7100";0
"7101";0
"7102";0
"7103";0
"7104";0
"7105";0
"7106";0
"7107";0
"7108";0
"7109";0
"7110";0
"7111";0
"7112";0
"7113";0
"7114";0
"7115";0
"7116";0
"7117";0
"7118";0
"7119";0
"7120";0
"7121";0
"7122";0
"7123";0
"7124";0
"7125";0
"7126";0
"7127";0
"7128";0
"7129";0
"7130";0
"7131";0
"7132";0,142034174982228
"7133";0
"7134";0
"7135";0,209879101899827
"7136";0
"7137";0,076319673418119
"7138";0
"7139";0
"7140";0,0190799183545298
"7141";0
"7142";0
"7143";0
"7144";0
"7145";0
"7146";0
"7147";26,6250723450723
"7148";0
"7149";0
"7150";0
"7151";0
"7152";4782664,83188952
"7153";18606,9326804771
"7154";541633,090973007
"7155";586587,736102592
"7156";70782,5527647745
"7157";0
"7158";0
"7159";42487,9399192897
"7160";3573946,47717388
"7161";0
"7162";0
"7163";0
"7164";0
"7165";0
"7166";0
"7167";0
"7168";19245,2284455302
"7169";9539,48650790627
"7170";12308,825236386
"7171";194,475758383756
"7172";0
"7173";0
"7174";12623,89682289
"7175";0
"7176";0
"7177";0
"7178";0
"7179";0
"7180";414,556078350938
"7181";49212,9520429122
"7182";261845,574373744
"7183";1867664,49130288
"7184";0
"7185";0
"7186";0
"7187";0
"7188";0
"7189";0
"7190";526462,944248893
"7191";0
"7192";0
"7193";357291,168484164
"7194";236849,853706947
"7195";0
"7196";0
"7197";0
"7198";0
"7199";0
"7200";0
"7201";0
"7202";0
"7203";0
"7204";0
"7205";0
"7206";0
"7207";0
"7208";0
"7209";0
"7210";0
"7211";0
"7212";0
"7213";0
"7214";0
"7215";0
"7216";0
"7217";1938717,9323064
"7218";298641,623442095
"7219";337114,477305446
"7220";0
"7221";84207,8935542578
"7222";392063,030710308
"7223";0
"7224";0
"7225";0
"7226";0
"7227";9054,50799945675
"7228";0
"7229";0
"7230";7319,776835529
"7231";50195,869292408
"7232";0
"7233";0
"7234";0
"7235";0
"7236";0
"7237";0
"7238";0
"7239";0
"7240";0
"7241";654854,908304789
"7242";7060137,51208286
"7243";14973,6684729771
"7244";619144,702877654
"7245";0
"7246";0
"7247";0
"7248";0
"7249";0
"7250";0
"7251";0
"7252";0
"7253";0
"7254";0
"7255";0
"7256";0
"7257";0
"7258";0
"7259";0
"7260";0
"7261";15512565,1195711
"7262";291249,698682602
"7263";573843,473882379
"7264";0
"7265";730063,563536701
"7266";27050,995336248
"7267";3185620,1530237
"7268";919547,226399807
"7269";103336,416660149
"7270";45144,9930522662
"7271";472755,905565393
"7272";0
"7273";0
"7274";0
"7275";14872,3808429905
"7276";0
"7277";82517,4733294551
"7278";0
"7279";0
"7280";0
"7281";0
"7282";6,38909090909091
"7283";0
"7284";0,475151515151515
"7285";0,288484848484849
"7286";0
"7287";0
"7288";0
"7289";0
"7290";18,5943124097511
"7291";0
"7292";0
"7293";0
"7294";0
"7295";0
"7296";0
"7297";0
"7298";0
"7299";0
"7300";11,0722428468875
"7301";0
"7302";1,92984514408779
"7303";0
"7304";0
"7305";0
"7306";0
"7307";0
"7308";0
"7309";0
"7310";0
"7311";10,2089677231753
"7312";0,0847920907240477
"7313";2689,00309392265
"7314";0,0593544635068334
"7315";0,0254376272172143
"7316";0,135667345158476
"7317";0
"7318";0
"7319";0
"7320";1087,99275370747
"7321";0
"7322";0
"7323";5,94392555975574
"7324";4008,93613259668
"7325";0
"7326";0
"7327";0
"7328";0
"7329";0
"7330";0
"7331";0
"7332";24,2985047687417
"7333";0
"7334";0
"7335";0
"7336";0
"7337";0
"7338";0
"7339";0
"7340";0
"7341";0
"7342";0
"7343";0
"7344";0
"7345";0
"7346";0
"7347";6,44
"7348";190,340606060606
"7349";0,653028407342837
"7350";0
"7351";1514,94793149421
"7352";0,14620038970362
"7353";0
"7354";0
"7355";0
"7356";0
"7357";0
"7358";0,233920623525792
"7359";0
"7360";0
"7361";13,0605681468567
"7362";0
"7363";0
"7364";0
"7365";0
"7366";0
"7367";0
"7368";0
"7369";0
"7370";0
"7371";139,114544149318
"7372";6,09168290431751
"7373";0
"7374";95,8977089529279
"7375";0
"7376";0
"7377";0
"7378";0
"7379";0
"7380";0
"7381";0
"7382";0
"7383";0
"7384";0
"7385";0
"7386";0
"7387";0
"7388";0
"7389";0
"7390";0
"7391";228,504624254938
"7392";2,86471931123145
"7393";0
"7394";0
"7395";0
"7396";0
"7397";92,7837252996437
"7398";0
"7399";8,31243278263687
"7400";0
"7401";0
"7402";0
"7403";0
"7404";0
"7405";0
"7406";0
"7407";28,690548768664
"7408";0
"7409";0
"7410";0
"7411";0
"7412";1,08341708542714
"7413";0,0984924623115578
"7414";1,60542713567839
"7415";0
"7416";0
"7417";0,69929648241206
"7418";0
"7419";0,00984924623115578
"7420";0,308645428645429
"7421";0
"7422";0
"7423";0,0192903392903393
"7424";0
"7425";0
"7426";0
"7427";0
"7428";0
"7429";0
"7430";1,48723618090452
"7431";0,088643216080402
"7432";104,234572864322
"7433";0
"7434";0
"7435";0
"7436";5,22010050251256
"7437";0
"7438";0
"7439";0
"7440";0,502311557788945
"7441";0
"7442";0
"7443";84,0359590864509
"7444";2,66037270561861
"7445";5,17049180327869
"7446";0
"7447";85,3086955303349
"7448";0,0530306851618327
"7449";3,81820933165195
"7450";22,1668263976461
"7451";39,0217458315819
"7452";0
"7453";0
"7454";240,370418943534
"7455";0
"7456";0
"7457";0
"7458";0
"7459";12,075175879397
"7460";0
"7461";0
"7462";0,531859296482412
"7463";0
"7464";0
"7465";0
"7466";0
"7467";0
"7468";0
"7469";0
"7470";0
"7471";0
"7472";0
"7473";0
"7474";0
"7475";0
"7476";0
"7477";0
"7478";11,5433165829146
"7479";0
"7480";0
"7481";0
"7482";0,128040201005025
"7483";0
"7484";0
"7485";2,3835175879397
"7486";0
"7487";0
"7488";0,0787939698492462
"7489";0
"7490";0
"7491";43,5238190954774
"7492";0
"7493";0
"7494";0
"7495";0
"7496";0
"7497";0
"7498";0
"7499";0
"7500";0
"7501";0
"7502";2,33427135678392
"7503";0,137889447236181
"7504";26,1300502512563
"7505";0
"7506";0
"7507";0
"7508";0
"7509";0
"7510";0
"7511";0
"7512";0
"7513";0
"7514";0
"7515";0
"7516";0
"7517";0
"7518";0
"7519";0
"7520";0
"7521";0
"7522";0,407164634949053
"7523";0
"7524";0
"7525";0
"7526";0
"7527";0
"7528";0
"7529";0,181259224368033
"7530";0
"7531";1,35467420317161
"7532";0
"7533";0
"7534";0
"7535";0
"7536";0
"7537";1137,8920993721
"7538";0
"7539";0
"7540";0
"7541";0
"7542";0
"7543";0
"7544";0
"7545";0
"7546";0
"7547";0
"7548";0
"7549";0
"7550";0
"7551";0
"7552";0
"7553";0
"7554";0
"7555";0
"7556";0
"7557";0
"7558";0
"7559";0
"7560";0
"7561";0
"7562";0
"7563";0
"7564";0
"7565";0
"7566";7,55368680135371
"7567";0
"7568";0
"7569";0
"7570";0
"7571";0
"7572";0
"7573";0
"7574";0
"7575";0
"7576";0
"7577";0
"7578";0
"7579";0
"7580";0
"7581";0
"7582";0
"7583";0
"7584";0
"7585";0
"7586";0
"7587";0
"7588";0
"7589";0
"7590";0
"7591";0
"7592";0
"7593";0
"7594";0
"7595";0
"7596";0
"7597";0
"7598";0
"7599";0
"7600";0
"7601";0
"7602";0
"7603";0
"7604";0
"7605";0
"7606";0
"7607";0
"7608";0
"7609";0
"7610";0
"7611";0
"7612";0
"7613";0
"7614";0
"7615";0
"7616";0,19493385293816
"7617";0
"7618";0
"7619";0
"7620";0
"7621";0
"7622";0
"7623";0
"7624";0
"7625";0
"7626";0
"7627";0
"7628";0
"7629";0
"7630";0
"7631";0
"7632";0
"7633";0
"7634";0
"7635";0
"7636";0
"7637";0
"7638";0
"7639";0
"7640";0
"7641";0
"7642";0
"7643";0
"7644";0
"7645";0
"7646";0
"7647";0
"7648";0
"7649";0
"7650";0
"7651";0
"7652";0
"7653";0
"7654";0
"7655";0
"7656";0
"7657";0
"7658";0
"7659";0
"7660";0
"7661";0
"7662";0
