"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";2318676489.22904;2086234707.96908;1864156341.4087;1476478322.81703
"2";"plant_based";"waste";206005646.434812;232441781.259959;222078366.560385;387678018.591667
"3";"animal_based";"cont";101619446.071471;99319750.5570221;95982082.8450188;83504876.6779525
"4";"animal_based";"waste";2772692.52207512;2299695.51444924;3337667.71200334;12477206.1670663
