"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";1167825644.57083;1135729740.33323;1119546688.70319;1085315156.63445
"2";"plant_based";"waste";24837589.3519668;32095904.2375954;16183051.6300415;34231532.0687395
"3";"animal_based";"cont";628139661.347123;621290417.243388;616855341.548263;600598030.850304
"4";"animal_based";"waste";3597659.72757659;6849244.10373534;4435075.69512473;16257310.6979586
