"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";1877487135.55043;1683058676.8051;1592350128.27362;1423063134.13835
"2";"plant_based";"waste";176016516.844463;194428458.745322;90708548.5314851;169286994.135265
"3";"animal_based";"cont";396115886.83153;384132327.790998;375942621.691209;347992857.638861
"4";"animal_based";"waste";8160708.78023243;11983559.0405326;8189706.09978891;27949764.0523478
