"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";1264074541.47699;1191869834.71819;1157221821.25045;1085315156.63445
"2";"plant_based";"waste";57504461.5926746;72204706.758804;34648013.4677438;71906664.6159959
"3";"animal_based";"cont";658819467.191468;644069034.419166;634202355.49556;600598030.850304
"4";"animal_based";"waste";8130562.36710876;14750432.772302;9866678.92360587;33604324.645256
