"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";1909167146.8658;1792903515.30265;1662306650.22124;1423063134.13835
"2";"plant_based";"waste";112818386.719573;116263631.563152;130596865.081407;239243516.082888
"3";"animal_based";"cont";406003873.703549;397868102.682963;386553955.78767;347992857.638861
"4";"animal_based";"waste";5497806.2420024;8135771.02058623;11314146.8952932;38561098.1488089
