"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";2299389433.51186;2064132514.30733;1832147348.20133;1423063134.13835
"2";"plant_based";"waste";216618795.378939;235256919.204536;231985166.106;409084214.062975
"3";"animal_based";"cont";441846134.079535;428496110.367943;410214207.342114;347992857.638861
"4";"animal_based";"waste";9155856.56690598;13350023.7115915;18281903.0258287;62221349.7032538
