"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";1596670333.95107;1550307878.04651;1525130120.57646;1476478322.81703
"2";"plant_based";"waste";41232744.4030438;46362455.9045596;25177757.4700461;48651797.7594288
"3";"animal_based";"cont";86374493.0749473;85742514.657505;85290222.4885806;83504876.6779525
"4";"animal_based";"waste";622490.071980597;631978.417442245;452292.168924453;1785345.81062809
