"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";1521581881.63634;1480288514.9342;1437110694.33296;1349845771.78831
"2";"plant_based";"waste";32672311.6270664;41293366.7021407;43177820.6012417;87264922.5446553
"3";"animal_based";"cont";741802937.532777;733783257.044407;723290401.562599;684358364.16732
"4";"animal_based";"waste";4308855.46358022;8019680.48837017;10492855.4818082;38932037.3952786
