"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";2402607310,54444;2258679030,69955;2200676951,84132;2085399528,79324
"2";"plant_based";"waste";121736475,920414;143928279,844892;58002078,8582339;115277423,048077
"3";"animal_based";"cont";732065932,253031;700903196,791016;685006350,172828;656109715,804868
"4";"animal_based";"waste";5081185,50537014;31162735,4620148;15896846,6181878;28896634,3679605
