"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";52559375,3871393;49082639,2951349;46915671,2181949;40896918,7682092
"2";"plant_based";"waste";2387342,76922087;3476736,0920044;2166968,07693996;6018752,44998571
"3";"animal_based";"cont";172936287,89188;171333635,035682;168373108,886866;149114993,233881
"4";"animal_based";"waste";5014129,26940982;1602652,85619857;2960526,14881578;19258115,6529845
