"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";2630814171,22705;2474938139,69821;2341553760,39689;2085399528,79324
"2";"plant_based";"waste";134694857,127657;155876031,528842;133384379,301318;256154231,603654
"3";"animal_based";"cont";784255393,579466;750912265,505647;716884789,100975;656109715,804868
"4";"animal_based";"waste";5475805,39939824;33343128,0738191;34027476,4046722;60775073,2961071
