"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";5444636,33227464;5340733,95136886;5299311,70165853;5125339,73877832
"2";"plant_based";"waste";93878,8400480215;103902,380905778;41422,2497103252;173971,962880211
"3";"animal_based";"cont";473232,422212402;468922,726517368;467384,439035724;453300,806546007
"4";"animal_based";"waste";2099,05873021593;4309,69569503396;1538,287481644;14083,632489717
