"";"chain_type";"flow";"storage_transport";"processing";"distribution";"Consumption"
"1";"plant_based";"cont";47585767,204616;45926404,3427851;44677302,2603711;40896918,7682092
"2";"plant_based";"waste";1362400,27583592;1659362,86183093;1249102,08241397;3780383,49216192
"3";"animal_based";"cont";164308980,132057;163295876,222607;161412938,692523;149114993,233881
"4";"animal_based";"waste";3146027,46591152;1013103,90945019;1882937,53008319;12297945,4586421
